Entry	Entry Name
K4DID3	K4DID3_MOUSE
K4DID7	K4DID7_MOUSE
K4DIE0	K4DIE0_HUMAN
K4EN11	K4EN11_HUMAN
K4EN30	K4EN30_HUMAN
K4ENJ5	K4ENJ5_HUMAN
K4EP00	K4EP00_HUMAN
K4EQ44	K4EQ44_HUMAN
K4FGA0	K4FGA0_HUMAN
K4HPC7	K4HPC7_MOUSE
K4HPL6	K4HPL6_HUMAN
K4HSH7	K4HSH7_HUMAN
K4HVA1	K4HVA1_HUMAN
K4HYZ8	K4HYZ8_HUMAN
K4IT57	K4IT57_HUMAN
K4JAZ8	K4JAZ8_HUMAN
K4JB02	K4JB02_HUMAN
K4JB07	K4JB07_HUMAN
K4JB12	K4JB12_HUMAN
K4JBH4	K4JBH4_HUMAN
K4JBH8	K4JBH8_HUMAN
K4JBI3	K4JBI3_HUMAN
K4JBI8	K4JBI8_HUMAN
K4JDI3	K4JDI3_HUMAN
K4JDI9	K4JDI9_HUMAN
K4JDJ3	K4JDJ3_HUMAN
K4JDJ6	K4JDJ6_HUMAN
K4JER4	K4JER4_HUMAN
K4JER9	K4JER9_HUMAN
K4JES3	K4JES3_HUMAN
K4JES8	K4JES8_HUMAN
K4JQW8	K4JQW8_HUMAN
K4JQX4	K4JQX4_HUMAN
K4JQX8	K4JQX8_HUMAN
K4JQY2	K4JQY2_HUMAN
K4JTS0	K4JTS0_HUMAN
K4JTS7	K4JTS7_HUMAN
K4JTT2	K4JTT2_HUMAN
K4JTT6	K4JTT6_HUMAN
K4JUB1	K4JUB1_HUMAN
K4JUB6	K4JUB6_HUMAN
K4JUC3	K4JUC3_HUMAN
K4JUC8	K4JUC8_HUMAN
K4JWE8	K4JWE8_HUMAN
K4JWF3	K4JWF3_HUMAN
K4JWF8	K4JWF8_HUMAN
K4JXS7	K4JXS7_HUMAN
K4JXT2	K4JXT2_HUMAN
K4JXT6	K4JXT6_HUMAN
K4JXU1	K4JXU1_HUMAN
K4K1I8	K4K1I8_HUMAN
K4K7U9	K4K7U9_HUMAN
K4K7V3	K4K7V3_HUMAN
K4K7V6	K4K7V6_HUMAN
K4K7W0	K4K7W0_HUMAN
K4MJ59	K4MJ59_HUMAN
K4MWK1	K4MWK1_HUMAN
K4N7A9	K4N7A9_HUMAN
K4NPJ3	K4NPJ3_HUMAN
K4NS58	K4NS58_HUMAN
K4P1Y1	K4P1Y1_HUMAN
K4P403	K4P403_HUMAN
K4PDP4	K4PDP4_HUMAN
K4PF41	K4PF41_HUMAN
K4PX46	K4PX46_HUMAN
K4PXX0	K4PXX0_HUMAN
K4Q331	K4Q331_HUMAN
K4Q5R3	K4Q5R3_HUMAN
K4REA4	K4REA4_HUMAN
K4RGH3	K4RGH3_HUMAN
K4RGV3	K4RGV3_HUMAN
K4RH57	K4RH57_HUMAN
K4RIC6	K4RIC6_HUMAN
K4RID0	K4RID0_HUMAN
K4RIF5	K4RIF5_HUMAN
K4RNB6	K4RNB6_HUMAN
K4RNV5	K4RNV5_HUMAN
K4RNY0	K4RNY0_HUMAN
K4UF89	K4UF89_HUMAN
K4UI15	K4UI15_HUMAN
K4ULG7	K4ULG7_HUMAN
K4ULZ0	K4ULZ0_HUMAN
K4UNQ7	K4UNQ7_HUMAN
K4UQ06	K4UQ06_HUMAN
K4UQ76	K4UQ76_HUMAN
K7DWB2	K7DWB2_HUMAN
K7DXW1	K7DXW1_HUMAN
K7E6F0	K7E6F0_MOUSE
K7E6F1	K7E6F1_MOUSE
K7EIC3	K7EIC3_HUMAN
K7EID1	K7EID1_HUMAN
K7EID2	K7EID2_HUMAN
K7EID4	K7EID4_HUMAN
K7EID5	K7EID5_HUMAN
K7EID6	K7EID6_HUMAN
K7EID7	K7EID7_HUMAN
K7EIE0	K7EIE0_HUMAN
K7EIE2	K7EIE2_HUMAN
K7EIE3	K7EIE3_HUMAN
K7EIE4	K7EIE4_HUMAN
K7EIE5	K7EIE5_HUMAN
K7EIE7	K7EIE7_HUMAN
K7EIE8	K7EIE8_HUMAN
K7EIF0	K7EIF0_HUMAN
K7EIF1	K7EIF1_HUMAN
K7EIF2	K7EIF2_HUMAN
K7EIF6	K7EIF6_HUMAN
K7EIF7	K7EIF7_HUMAN
K7EIF8	K7EIF8_HUMAN
K7EIG1	K7EIG1_HUMAN
K7EIG2	K7EIG2_HUMAN
K7EIG3	K7EIG3_HUMAN
K7EIG8	K7EIG8_HUMAN
K7EIG9	K7EIG9_HUMAN
K7EIH0	K7EIH0_HUMAN
K7EIH1	K7EIH1_HUMAN
K7EIH3	K7EIH3_HUMAN
K7EIH4	K7EIH4_HUMAN
K7EIH5	K7EIH5_HUMAN
K7EIH7	K7EIH7_HUMAN
K7EIH8	K7EIH8_HUMAN
K7EII0	K7EII0_HUMAN
K7EII1	K7EII1_HUMAN
K7EII2	K7EII2_HUMAN
K7EII3	K7EII3_HUMAN
K7EII4	K7EII4_HUMAN
K7EII6	K7EII6_HUMAN
K7EII8	K7EII8_HUMAN
K7EIJ0	K7EIJ0_HUMAN
K7EIJ3	K7EIJ3_HUMAN
K7EIJ5	K7EIJ5_HUMAN
K7EIJ7	K7EIJ7_HUMAN
K7EIK2	K7EIK2_HUMAN
K7EIK3	K7EIK3_HUMAN
K7EIK8	K7EIK8_HUMAN
K7EIL0	K7EIL0_HUMAN
K7EIL1	K7EIL1_HUMAN
K7EIL4	K7EIL4_HUMAN
K7EIL7	K7EIL7_HUMAN
K7EIL9	K7EIL9_HUMAN
K7EIM0	K7EIM0_HUMAN
K7EIM1	K7EIM1_HUMAN
K7EIM2	K7EIM2_HUMAN
K7EIM3	K7EIM3_HUMAN
K7EIM5	K7EIM5_HUMAN
K7EIN0	K7EIN0_HUMAN
K7EIN1	K7EIN1_HUMAN
K7EIN3	K7EIN3_HUMAN
K7EIN4	K7EIN4_HUMAN
K7EIN5	K7EIN5_HUMAN
K7EIN7	K7EIN7_HUMAN
K7EIP0	K7EIP0_HUMAN
K7EIP3	K7EIP3_HUMAN
K7EIP5	K7EIP5_HUMAN
K7EIP6	K7EIP6_HUMAN
K7EIP9	K7EIP9_HUMAN
K7EIQ0	K7EIQ0_HUMAN
K7EIQ2	K7EIQ2_HUMAN
K7EIQ4	K7EIQ4_HUMAN
K7EIQ6	K7EIQ6_HUMAN
K7EIQ7	K7EIQ7_HUMAN
K7EIQ8	K7EIQ8_HUMAN
K7EIR1	K7EIR1_HUMAN
K7EIR3	K7EIR3_HUMAN
K7EIR6	K7EIR6_HUMAN
K7EIR7	K7EIR7_HUMAN
K7EIR8	K7EIR8_HUMAN
K7EIR9	K7EIR9_HUMAN
K7EIS1	K7EIS1_HUMAN
K7EIS2	K7EIS2_HUMAN
K7EIS4	K7EIS4_HUMAN
K7EIS7	K7EIS7_HUMAN
K7EIT0	K7EIT0_HUMAN
K7EIT3	K7EIT3_HUMAN
K7EIT4	K7EIT4_HUMAN
K7EIT5	K7EIT5_HUMAN
K7EIT7	K7EIT7_HUMAN
K7EIU0	K7EIU0_HUMAN
K7EIU1	K7EIU1_HUMAN
K7EIU2	K7EIU2_HUMAN
K7EIU3	K7EIU3_HUMAN
K7EIU4	K7EIU4_HUMAN
K7EIU6	K7EIU6_HUMAN
K7EIU7	K7EIU7_HUMAN
K7EIU9	K7EIU9_HUMAN
K7EIV0	K7EIV0_HUMAN
K7EIV1	K7EIV1_HUMAN
K7EIV4	K7EIV4_HUMAN
K7EIV5	K7EIV5_HUMAN
K7EIV6	K7EIV6_HUMAN
K7EIV7	K7EIV7_HUMAN
K7EIW1	K7EIW1_HUMAN
K7EIW2	K7EIW2_HUMAN
K7EIW4	K7EIW4_HUMAN
K7EIW7	K7EIW7_HUMAN
K7EIW8	K7EIW8_HUMAN
K7EIW9	K7EIW9_HUMAN
K7EIX0	K7EIX0_HUMAN
K7EIX1	K7EIX1_HUMAN
K7EIX2	K7EIX2_HUMAN
K7EIX3	K7EIX3_HUMAN
K7EIX6	K7EIX6_HUMAN
K7EIX9	K7EIX9_HUMAN
K7EIY0	K7EIY0_HUMAN
K7EIY1	K7EIY1_HUMAN
K7EIY2	K7EIY2_HUMAN
K7EIY3	K7EIY3_HUMAN
K7EIY8	K7EIY8_HUMAN
K7EIY9	K7EIY9_HUMAN
K7EIZ0	K7EIZ0_HUMAN
K7EIZ1	K7EIZ1_HUMAN
K7EIZ2	K7EIZ2_HUMAN
K7EIZ5	K7EIZ5_HUMAN
K7EIZ6	K7EIZ6_HUMAN
K7EIZ7	K7EIZ7_HUMAN
K7EIZ8	K7EIZ8_HUMAN
K7EIZ9	K7EIZ9_HUMAN
K7EJ00	K7EJ00_HUMAN
K7EJ01	K7EJ01_HUMAN
K7EJ02	K7EJ02_HUMAN
K7EJ03	K7EJ03_HUMAN
K7EJ05	K7EJ05_HUMAN
K7EJ06	K7EJ06_HUMAN
K7EJ07	K7EJ07_HUMAN
K7EJ08	K7EJ08_HUMAN
K7EJ09	K7EJ09_HUMAN
K7EJ10	K7EJ10_HUMAN
K7EJ11	K7EJ11_HUMAN
K7EJ12	K7EJ12_HUMAN
K7EJ14	K7EJ14_HUMAN
K7EJ16	K7EJ16_HUMAN
K7EJ17	K7EJ17_HUMAN
K7EJ19	K7EJ19_HUMAN
K7EJ21	K7EJ21_HUMAN
K7EJ23	K7EJ23_HUMAN
K7EJ25	K7EJ25_HUMAN
K7EJ26	K7EJ26_HUMAN
K7EJ27	K7EJ27_HUMAN
K7EJ28	K7EJ28_HUMAN
K7EJ33	K7EJ33_HUMAN
K7EJ35	K7EJ35_HUMAN
K7EJ37	K7EJ37_HUMAN
K7EJ41	K7EJ41_HUMAN
K7EJ42	K7EJ42_HUMAN
K7EJ43	K7EJ43_HUMAN
K7EJ47	K7EJ47_HUMAN
K7EJ50	K7EJ50_HUMAN
K7EJ51	K7EJ51_HUMAN
K7EJ52	K7EJ52_HUMAN
K7EJ53	K7EJ53_HUMAN
K7EJ54	K7EJ54_HUMAN
K7EJ55	K7EJ55_HUMAN
K7EJ59	K7EJ59_HUMAN
K7EJ60	K7EJ60_HUMAN
K7EJ61	K7EJ61_HUMAN
K7EJ63	K7EJ63_HUMAN
K7EJ65	K7EJ65_HUMAN
K7EJ66	K7EJ66_HUMAN
K7EJ68	K7EJ68_HUMAN
K7EJ70	K7EJ70_HUMAN
K7EJ74	K7EJ74_HUMAN
K7EJ75	K7EJ75_HUMAN
K7EJ76	K7EJ76_HUMAN
K7EJ80	K7EJ80_HUMAN
K7EJ84	K7EJ84_HUMAN
K7EJ86	K7EJ86_HUMAN
K7EJ87	K7EJ87_HUMAN
K7EJ89	K7EJ89_HUMAN
K7EJ90	K7EJ90_HUMAN
K7EJ91	K7EJ91_HUMAN
K7EJ92	K7EJ92_HUMAN
K7EJ94	K7EJ94_HUMAN
K7EJ95	K7EJ95_HUMAN
K7EJ96	K7EJ96_HUMAN
K7EJ98	K7EJ98_HUMAN
K7EJ99	K7EJ99_HUMAN
K7EJA1	K7EJA1_HUMAN
K7EJA6	K7EJA6_HUMAN
K7EJA7	K7EJA7_HUMAN
K7EJA8	K7EJA8_HUMAN
K7EJB1	K7EJB1_HUMAN
K7EJB4	K7EJB4_HUMAN
K7EJC0	K7EJC0_HUMAN
K7EJC1	K7EJC1_HUMAN
K7EJC2	K7EJC2_HUMAN
K7EJC3	K7EJC3_HUMAN
K7EJC4	K7EJC4_HUMAN
K7EJC6	K7EJC6_HUMAN
K7EJC9	K7EJC9_HUMAN
K7EJD0	K7EJD0_HUMAN
K7EJD1	K7EJD1_HUMAN
K7EJD3	K7EJD3_HUMAN
K7EJD4	K7EJD4_HUMAN
K7EJD5	K7EJD5_HUMAN
K7EJD6	K7EJD6_HUMAN
K7EJD7	K7EJD7_HUMAN
K7EJD9	K7EJD9_HUMAN
K7EJE4	K7EJE4_HUMAN
K7EJE5	K7EJE5_HUMAN
K7EJE7	K7EJE7_HUMAN
K7EJE9	K7EJE9_HUMAN
K7EJF1	K7EJF1_HUMAN
K7EJF2	K7EJF2_HUMAN
K7EJF3	K7EJF3_HUMAN
K7EJF4	K7EJF4_HUMAN
K7EJF7	K7EJF7_HUMAN
K7EJF8	K7EJF8_HUMAN
K7EJF9	K7EJF9_HUMAN
K7EJG1	K7EJG1_HUMAN
K7EJG2	K7EJG2_HUMAN
K7EJG5	K7EJG5_HUMAN
K7EJG7	K7EJG7_HUMAN
K7EJG8	K7EJG8_HUMAN
K7EJG9	K7EJG9_HUMAN
K7EJH2	K7EJH2_HUMAN
K7EJH3	K7EJH3_HUMAN
K7EJH4	K7EJH4_HUMAN
K7EJH5	K7EJH5_HUMAN
K7EJH6	K7EJH6_HUMAN
K7EJH7	K7EJH7_HUMAN
K7EJH9	K7EJH9_HUMAN
K7EJI0	K7EJI0_HUMAN
K7EJI1	K7EJI1_HUMAN
K7EJI3	K7EJI3_HUMAN
K7EJI6	K7EJI6_HUMAN
K7EJI7	K7EJI7_HUMAN
K7EJI8	K7EJI8_HUMAN
K7EJJ0	K7EJJ0_HUMAN
K7EJJ2	K7EJJ2_HUMAN
K7EJJ3	K7EJJ3_HUMAN
K7EJJ6	K7EJJ6_HUMAN
K7EJJ7	K7EJJ7_HUMAN
K7EJJ9	K7EJJ9_HUMAN
K7EJK1	K7EJK1_HUMAN
K7EJK2	K7EJK2_HUMAN
K7EJK3	K7EJK3_HUMAN
K7EJK4	K7EJK4_HUMAN
K7EJK6	K7EJK6_HUMAN
K7EJK8	K7EJK8_HUMAN
K7EJL0	K7EJL0_HUMAN
K7EJL2	K7EJL2_HUMAN
K7EJL5	K7EJL5_HUMAN
K7EJL6	K7EJL6_HUMAN
K7EJL8	K7EJL8_HUMAN
K7EJM1	K7EJM1_HUMAN
K7EJM2	K7EJM2_HUMAN
K7EJM4	K7EJM4_HUMAN
K7EJM5	K7EJM5_HUMAN
K7EJM7	K7EJM7_HUMAN
K7EJM8	K7EJM8_HUMAN
K7EJN0	K7EJN0_HUMAN
K7EJN1	K7EJN1_HUMAN
K7EJN2	K7EJN2_HUMAN
K7EJN4	K7EJN4_HUMAN
K7EJN5	K7EJN5_HUMAN
K7EJN7	K7EJN7_HUMAN
K7EJN8	K7EJN8_HUMAN
K7EJN9	K7EJN9_HUMAN
K7EJP0	K7EJP0_HUMAN
K7EJP1	K7EJP1_HUMAN
K7EJP3	K7EJP3_HUMAN
K7EJP7	K7EJP7_HUMAN
K7EJP8	K7EJP8_HUMAN
K7EJP9	K7EJP9_HUMAN
K7EJQ0	K7EJQ0_HUMAN
K7EJQ1	K7EJQ1_HUMAN
K7EJQ2	K7EJQ2_HUMAN
K7EJQ4	K7EJQ4_HUMAN
K7EJQ8	K7EJQ8_HUMAN
K7EJQ9	K7EJQ9_HUMAN
K7EJR1	K7EJR1_HUMAN
K7EJR2	K7EJR2_HUMAN
K7EJR4	K7EJR4_HUMAN
K7EJR6	K7EJR6_HUMAN
K7EJR7	K7EJR7_HUMAN
K7EJR8	K7EJR8_HUMAN
K7EJS1	K7EJS1_HUMAN
K7EJS2	K7EJS2_HUMAN
K7EJS3	K7EJS3_HUMAN
K7EJS4	K7EJS4_HUMAN
K7EJS5	K7EJS5_HUMAN
K7EJS7	K7EJS7_HUMAN
K7EJS9	K7EJS9_HUMAN
K7EJT0	K7EJT0_HUMAN
K7EJT1	K7EJT1_HUMAN
K7EJT3	K7EJT3_HUMAN
K7EJT4	K7EJT4_HUMAN
K7EJT6	K7EJT6_HUMAN
K7EJT7	K7EJT7_HUMAN
K7EJU0	K7EJU0_HUMAN
K7EJU2	K7EJU2_HUMAN
K7EJU4	K7EJU4_HUMAN
K7EJU6	K7EJU6_HUMAN
K7EJU7	K7EJU7_HUMAN
K7EJU8	K7EJU8_HUMAN
K7EJV0	K7EJV0_HUMAN
K7EJV4	K7EJV4_HUMAN
K7EJV6	K7EJV6_HUMAN
K7EJV7	K7EJV7_HUMAN
K7EJW2	K7EJW2_HUMAN
K7EJW3	K7EJW3_HUMAN
K7EJW4	K7EJW4_HUMAN
K7EJW7	K7EJW7_HUMAN
K7EJW8	K7EJW8_HUMAN
K7EJW9	K7EJW9_HUMAN
K7EJX1	K7EJX1_HUMAN
K7EJX3	K7EJX3_HUMAN
K7EJX6	K7EJX6_HUMAN
K7EJX8	K7EJX8_HUMAN
K7EJY1	K7EJY1_HUMAN
K7EJY2	K7EJY2_HUMAN
K7EJY3	K7EJY3_HUMAN
K7EJY4	K7EJY4_HUMAN
K7EJY5	K7EJY5_HUMAN
K7EJY6	K7EJY6_HUMAN
K7EJY7	K7EJY7_HUMAN
K7EJY8	K7EJY8_HUMAN
K7EJY9	K7EJY9_HUMAN
K7EJZ2	K7EJZ2_HUMAN
K7EJZ3	K7EJZ3_HUMAN
K7EJZ4	K7EJZ4_HUMAN
K7EJZ7	K7EJZ7_HUMAN
K7EJZ8	K7EJZ8_HUMAN
K7EK03	K7EK03_HUMAN
K7EK04	K7EK04_HUMAN
K7EK05	K7EK05_HUMAN
K7EK06	K7EK06_HUMAN
K7EK08	K7EK08_HUMAN
K7EK09	K7EK09_HUMAN
K7EK14	K7EK14_HUMAN
K7EK15	K7EK15_HUMAN
K7EK17	K7EK17_HUMAN
K7EK18	K7EK18_HUMAN
K7EK20	K7EK20_HUMAN
K7EK21	K7EK21_HUMAN
K7EK23	K7EK23_HUMAN
K7EK26	K7EK26_HUMAN
K7EK27	K7EK27_HUMAN
K7EK29	K7EK29_HUMAN
K7EK30	K7EK30_HUMAN
K7EK31	K7EK31_HUMAN
K7EK36	K7EK36_HUMAN
K7EK37	K7EK37_HUMAN
K7EK38	K7EK38_HUMAN
K7EK40	K7EK40_HUMAN
K7EK42	K7EK42_HUMAN
K7EK43	K7EK43_HUMAN
K7EK44	K7EK44_HUMAN
K7EK45	K7EK45_HUMAN
K7EK46	K7EK46_HUMAN
K7EK47	K7EK47_HUMAN
K7EK49	K7EK49_HUMAN
K7EK50	K7EK50_HUMAN
K7EK53	K7EK53_HUMAN
K7EK55	K7EK55_HUMAN
K7EK56	K7EK56_HUMAN
K7EK57	K7EK57_HUMAN
K7EK61	K7EK61_HUMAN
K7EK65	K7EK65_HUMAN
K7EK66	K7EK66_HUMAN
K7EK67	K7EK67_HUMAN
K7EK69	K7EK69_HUMAN
K7EK70	K7EK70_HUMAN
K7EK71	K7EK71_HUMAN
K7EK75	K7EK75_HUMAN
K7EK76	K7EK76_HUMAN
K7EK77	K7EK77_HUMAN
K7EK85	K7EK85_HUMAN
K7EK86	K7EK86_HUMAN
K7EK87	K7EK87_HUMAN
K7EK92	K7EK92_HUMAN
K7EK93	K7EK93_HUMAN
K7EK96	K7EK96_HUMAN
K7EK97	K7EK97_HUMAN
K7EK98	K7EK98_HUMAN
K7EKA0	K7EKA0_HUMAN
K7EKA2	K7EKA2_HUMAN
K7EKA3	K7EKA3_HUMAN
K7EKA5	K7EKA5_HUMAN
K7EKB0	K7EKB0_HUMAN
K7EKB1	K7EKB1_HUMAN
K7EKB3	K7EKB3_HUMAN
K7EKB4	K7EKB4_HUMAN
K7EKB5	K7EKB5_HUMAN
K7EKB6	K7EKB6_HUMAN
K7EKB8	K7EKB8_HUMAN
K7EKC0	K7EKC0_HUMAN
K7EKC3	K7EKC3_HUMAN
K7EKC4	K7EKC4_HUMAN
K7EKC5	K7EKC5_HUMAN
K7EKC7	K7EKC7_HUMAN
K7EKC8	K7EKC8_HUMAN
K7EKC9	K7EKC9_HUMAN
K7EKD0	K7EKD0_HUMAN
K7EKD1	K7EKD1_HUMAN
K7EKD2	K7EKD2_HUMAN
K7EKD3	K7EKD3_HUMAN
K7EKD8	K7EKD8_HUMAN
K7EKE0	K7EKE0_HUMAN
K7EKE9	K7EKE9_HUMAN
K7EKF0	K7EKF0_HUMAN
K7EKF1	K7EKF1_HUMAN
K7EKF5	K7EKF5_HUMAN
K7EKF6	K7EKF6_HUMAN
K7EKF8	K7EKF8_HUMAN
K7EKG0	K7EKG0_HUMAN
K7EKG2	K7EKG2_HUMAN
K7EKG3	K7EKG3_HUMAN
K7EKG4	K7EKG4_HUMAN
K7EKG5	K7EKG5_HUMAN
K7EKG6	K7EKG6_HUMAN
K7EKG7	K7EKG7_HUMAN
K7EKG8	K7EKG8_HUMAN
K7EKG9	K7EKG9_HUMAN
K7EKH0	K7EKH0_HUMAN
K7EKH1	K7EKH1_HUMAN
K7EKH3	K7EKH3_HUMAN
K7EKH7	K7EKH7_HUMAN
K7EKH9	K7EKH9_HUMAN
K7EKI1	K7EKI1_HUMAN
K7EKI4	K7EKI4_HUMAN
K7EKI6	K7EKI6_HUMAN
K7EKI7	K7EKI7_HUMAN
K7EKI9	K7EKI9_HUMAN
K7EKJ4	K7EKJ4_HUMAN
K7EKJ5	K7EKJ5_HUMAN
K7EKJ7	K7EKJ7_HUMAN
K7EKK0	K7EKK0_HUMAN
K7EKK1	K7EKK1_HUMAN
K7EKK2	K7EKK2_HUMAN
K7EKK3	K7EKK3_HUMAN
K7EKK6	K7EKK6_HUMAN
K7EKK7	K7EKK7_HUMAN
K7EKK9	K7EKK9_HUMAN
K7EKL0	K7EKL0_HUMAN
K7EKL4	K7EKL4_HUMAN
K7EKL5	K7EKL5_HUMAN
K7EKL6	K7EKL6_HUMAN
K7EKL7	K7EKL7_HUMAN
K7EKL8	K7EKL8_HUMAN
K7EKM0	K7EKM0_HUMAN
K7EKM1	K7EKM1_HUMAN
K7EKM4	K7EKM4_HUMAN
K7EKM6	K7EKM6_HUMAN
K7EKM7	K7EKM7_HUMAN
K7EKN0	K7EKN0_HUMAN
K7EKN3	K7EKN3_HUMAN
K7EKN4	K7EKN4_HUMAN
K7EKN5	K7EKN5_HUMAN
K7EKN7	K7EKN7_HUMAN
K7EKN9	K7EKN9_HUMAN
K7EKP0	K7EKP0_HUMAN
K7EKP1	K7EKP1_HUMAN
K7EKP4	K7EKP4_HUMAN
K7EKP6	K7EKP6_HUMAN
K7EKP9	K7EKP9_HUMAN
K7EKQ3	K7EKQ3_HUMAN
K7EKQ4	K7EKQ4_HUMAN
K7EKQ5	K7EKQ5_HUMAN
K7EKQ6	K7EKQ6_HUMAN
K7EKQ7	K7EKQ7_HUMAN
K7EKQ8	K7EKQ8_HUMAN
K7EKR1	K7EKR1_HUMAN
K7EKR2	K7EKR2_HUMAN
K7EKR3	K7EKR3_HUMAN
K7EKR4	K7EKR4_HUMAN
K7EKR5	K7EKR5_HUMAN
K7EKR6	K7EKR6_HUMAN
K7EKR7	K7EKR7_HUMAN
K7EKR8	K7EKR8_HUMAN
K7EKR9	K7EKR9_HUMAN
K7EKS0	K7EKS0_HUMAN
K7EKS1	K7EKS1_HUMAN
K7EKS8	K7EKS8_HUMAN
K7EKS9	K7EKS9_HUMAN
K7EKT0	K7EKT0_HUMAN
K7EKT2	K7EKT2_HUMAN
K7EKT5	K7EKT5_HUMAN
K7EKT7	K7EKT7_HUMAN
K7EKT8	K7EKT8_HUMAN
K7EKT9	K7EKT9_HUMAN
K7EKU0	K7EKU0_HUMAN
K7EKU1	K7EKU1_HUMAN
K7EKU2	K7EKU2_HUMAN
K7EKU5	K7EKU5_HUMAN
K7EKU6	K7EKU6_HUMAN
K7EKU7	K7EKU7_HUMAN
K7EKU8	K7EKU8_HUMAN
K7EKU9	K7EKU9_HUMAN
K7EKV0	K7EKV0_HUMAN
K7EKV2	K7EKV2_HUMAN
K7EKV3	K7EKV3_HUMAN
K7EKV4	K7EKV4_HUMAN
K7EKV5	K7EKV5_HUMAN
K7EKV6	K7EKV6_HUMAN
K7EKV7	K7EKV7_HUMAN
K7EKV9	K7EKV9_HUMAN
K7EKW3	K7EKW3_HUMAN
K7EKW4	K7EKW4_HUMAN
K7EKW6	K7EKW6_HUMAN
K7EKW7	K7EKW7_HUMAN
K7EKX0	K7EKX0_HUMAN
K7EKX1	K7EKX1_HUMAN
K7EKX2	K7EKX2_HUMAN
K7EKX3	K7EKX3_HUMAN
K7EKX6	K7EKX6_HUMAN
K7EKX8	K7EKX8_HUMAN
K7EKX9	K7EKX9_HUMAN
K7EKY0	K7EKY0_HUMAN
K7EKY2	K7EKY2_HUMAN
K7EKY7	K7EKY7_HUMAN
K7EKY8	K7EKY8_HUMAN
K7EKY9	K7EKY9_HUMAN
K7EKZ0	K7EKZ0_HUMAN
K7EKZ2	K7EKZ2_HUMAN
K7EKZ3	K7EKZ3_HUMAN
K7EKZ4	K7EKZ4_HUMAN
K7EKZ5	K7EKZ5_HUMAN
K7EKZ6	K7EKZ6_HUMAN
K7EKZ7	K7EKZ7_HUMAN
K7EKZ8	K7EKZ8_HUMAN
K7EL00	K7EL00_HUMAN
K7EL01	K7EL01_HUMAN
K7EL03	K7EL03_HUMAN
K7EL04	K7EL04_HUMAN
K7EL05	K7EL05_HUMAN
K7EL06	K7EL06_HUMAN
K7EL07	K7EL07_HUMAN
K7EL08	K7EL08_HUMAN
K7EL09	K7EL09_HUMAN
K7EL12	K7EL12_HUMAN
K7EL14	K7EL14_HUMAN
K7EL16	K7EL16_HUMAN
K7EL17	K7EL17_HUMAN
K7EL19	K7EL19_HUMAN
K7EL22	K7EL22_HUMAN
K7EL23	K7EL23_HUMAN
K7EL24	K7EL24_HUMAN
K7EL25	K7EL25_HUMAN
K7EL26	K7EL26_HUMAN
K7EL27	K7EL27_HUMAN
K7EL35	K7EL35_HUMAN
K7EL36	K7EL36_HUMAN
K7EL37	K7EL37_HUMAN
K7EL39	K7EL39_HUMAN
K7EL40	K7EL40_HUMAN
K7EL42	K7EL42_HUMAN
K7EL43	K7EL43_HUMAN
K7EL45	K7EL45_HUMAN
K7EL46	K7EL46_HUMAN
K7EL48	K7EL48_HUMAN
K7EL49	K7EL49_HUMAN
K7EL53	K7EL53_HUMAN
K7EL54	K7EL54_HUMAN
K7EL57	K7EL57_HUMAN
K7EL58	K7EL58_HUMAN
K7EL60	K7EL60_HUMAN
K7EL63	K7EL63_HUMAN
K7EL64	K7EL64_HUMAN
K7EL65	K7EL65_HUMAN
K7EL66	K7EL66_HUMAN
K7EL68	K7EL68_HUMAN
K7EL69	K7EL69_HUMAN
K7EL71	K7EL71_HUMAN
K7EL72	K7EL72_HUMAN
K7EL74	K7EL74_HUMAN
K7EL75	K7EL75_HUMAN
K7EL77	K7EL77_HUMAN
K7EL79	K7EL79_HUMAN
K7EL80	K7EL80_HUMAN
K7EL83	K7EL83_HUMAN
K7EL86	K7EL86_HUMAN
K7EL88	K7EL88_HUMAN
K7EL89	K7EL89_HUMAN
K7EL91	K7EL91_HUMAN
K7EL92	K7EL92_HUMAN
K7EL93	K7EL93_HUMAN
K7EL95	K7EL95_HUMAN
K7EL96	K7EL96_HUMAN
K7EL97	K7EL97_HUMAN
K7EL99	K7EL99_HUMAN
K7ELA0	K7ELA0_HUMAN
K7ELA1	K7ELA1_HUMAN
K7ELA3	K7ELA3_HUMAN
K7ELA4	K7ELA4_HUMAN
K7ELA5	K7ELA5_HUMAN
K7ELA6	K7ELA6_HUMAN
K7ELA7	K7ELA7_HUMAN
K7ELA9	K7ELA9_HUMAN
K7ELB1	K7ELB1_HUMAN
K7ELB2	K7ELB2_HUMAN
K7ELB4	K7ELB4_HUMAN
K7ELB5	K7ELB5_HUMAN
K7ELB6	K7ELB6_HUMAN
K7ELB7	K7ELB7_HUMAN
K7ELB8	K7ELB8_HUMAN
K7ELC1	K7ELC1_HUMAN
K7ELC3	K7ELC3_HUMAN
K7ELC5	K7ELC5_HUMAN
K7ELC6	K7ELC6_HUMAN
K7ELC8	K7ELC8_HUMAN
K7ELD4	K7ELD4_HUMAN
K7ELD5	K7ELD5_HUMAN
K7ELD9	K7ELD9_HUMAN
K7ELE2	K7ELE2_HUMAN
K7ELE4	K7ELE4_HUMAN
K7ELE6	K7ELE6_HUMAN
K7ELE8	K7ELE8_HUMAN
